IdCleaned,DateCleaned,CombinedKey,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Weightkg,WeightKg_Cleaned,WeightPounds,WeightPounds_Cleaned,TotalSleepRecords,TotalSleep_Cleaned,TotalMinutesAsleep,TotalMinutesAsleep_Cleaned,TotalHoursAsleep,TotalTimeInBed,TotalTimeInBed,Calories
1927972279,05-09-2016,1927972279_05/09/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,,0,,0,,0,,0,0,,0,2063
1927972279,05-10-2016,1927972279_05/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,,0,,0,,0,,0,0,,0,2063
1927972279,05-11-2016,1927972279_05/11/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,,0,,0,,0,,0,0,,0,2063
1927972279,05-12-2016,1927972279_05/12/2016,0,0,0,0,0,0,0,0,0,0,0,966,1383,,0,,0,,0,,0,0,,0,1383
2022484408,04-12-2016,2022484408_04/12/2016,11875,8.340000153,8.340000153,0,3.309999943,0.7699999809,4.260000229,0,42,14,227,1157,2390,,0,,0,,0,,0,0,,0,2390
2022484408,04-13-2016,2022484408_04/13/2016,12024,8.5,8.5,0,2.99000001,0.1000000015,5.409999847,0,43,5,292,1100,2601,,0,,0,,0,,0,0,,0,2601
2022484408,04-14-2016,2022484408_04/14/2016,10690,7.5,7.5,0,2.480000019,0.2099999934,4.820000172,0,32,3,257,1148,2312,,0,,0,,0,,0,0,,0,2312
2022484408,04-15-2016,2022484408_04/15/2016,11034,8.029999733,8.029999733,0,1.940000057,0.3100000024,5.78000021,0,27,9,282,1122,2525,,0,,0,,0,,0,0,,0,2525
2022484408,04-16-2016,2022484408_04/16/2016,10100,7.090000153,7.090000153,0,3.150000095,0.5500000119,3.390000105,0,41,11,151,1237,2177,,0,,0,,0,,0,0,,0,2177
2022484408,04-17-2016,2022484408_04/17/2016,15112,11.39999962,11.39999962,0,3.869999886,0.6600000262,6.880000114,0,28,29,331,1052,2782,,0,,0,,0,,0,0,,0,2782
2022484408,04-18-2016,2022484408_04/18/2016,14131,10.06999969,10.06999969,0,3.640000105,0.1199999973,6.300000191,0,48,3,311,1078,2770,,0,,0,,0,,0,0,,0,2770
2022484408,04-19-2016,2022484408_04/19/2016,11548,8.529999733,8.529999733,0,3.289999962,0.2399999946,5,0,31,7,250,1152,2489,,0,,0,,0,,0,0,,0,2489
2022484408,04-20-2016,2022484408_04/20/2016,15112,10.67000008,10.67000008,0,3.339999914,1.929999948,5.400000095,0,48,63,276,1053,2897,,0,,0,,0,,0,0,,0,2897
2022484408,04-21-2016,2022484408_04/21/2016,12453,8.739999771,8.739999771,0,3.329999924,1.110000014,4.309999943,0,104,53,255,1028,3158,,0,,0,,0,,0,0,,0,3158
2022484408,04-22-2016,2022484408_04/22/2016,12954,9.329999924,9.329999924,0,4.429999828,0.4199999869,4.46999979,0,52,10,273,1105,2638,,0,,0,,0,,0,0,,0,2638
2022484408,04-23-2016,2022484408_04/23/2016,6001,4.210000038,4.210000038,0,0,0,4.210000038,0,0,0,249,1191,2069,,0,,0,,0,,0,0,,0,2069
2022484408,04-24-2016,2022484408_04/24/2016,13481,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161,2529,,0,,0,,0,,0,0,,0,2529
2022484408,04-25-2016,2022484408_04/25/2016,11369,8.010000229,8.010000229,0,3.329999924,0.2199999988,4.460000038,0,44,8,217,1171,2470,,0,,0,,0,,0,0,,0,2470
2022484408,04-26-2016,2022484408_04/26/2016,10119,7.190000057,7.190000057,0,1.429999948,0.6600000262,5.110000134,0,55,24,275,1086,2793,,0,,0,,0,,0,0,,0,2793
2022484408,04-27-2016,2022484408_04/27/2016,10159,7.130000114,7.130000114,0,1.039999962,0.9700000286,5.119999886,0,19,20,282,1119,2463,,0,,0,,0,,0,0,,0,2463
2022484408,04-28-2016,2022484408_04/28/2016,10140,7.119999886,7.119999886,0,0.4099999964,1.330000043,5.389999866,0,6,20,291,1123,2296,,0,,0,,0,,0,0,,0,2296
2022484408,04-29-2016,2022484408_04/29/2016,10245,7.190000057,7.190000057,0,0.4799999893,1.210000038,5.5,0,21,40,281,1098,2611,,0,,0,,0,,0,0,,0,2611
2022484408,04-30-2016,2022484408_04/30/2016,18387,12.90999985,12.90999985,0,0.9399999976,1.399999976,10.56999969,0,13,23,361,1043,2732,,0,,0,,0,,0,0,,0,2732
2022484408,05-01-2016,2022484408_05/01/2016,10538,7.400000095,7.400000095,0,1.940000057,0.9599999785,4.5,0,25,28,245,1142,2380,,0,,0,,0,,0,0,,0,2380
2022484408,05-02-2016,2022484408_05/02/2016,10379,7.289999962,7.289999962,0,2.609999895,0.3400000036,4.329999924,0,36,8,277,1119,2473,,0,,0,,0,,0,0,,0,2473
2022484408,05-03-2016,2022484408_05/03/2016,12183,8.739999771,8.739999771,0,3.99000001,0.4600000083,4.28000021,0,72,14,250,1104,2752,,0,,0,,0,,0,0,,0,2752
2022484408,05-04-2016,2022484408_05/04/2016,11768,8.289999962,8.289999962,0,2.50999999,0.9300000072,4.849999905,0,36,27,272,1105,2649,,0,,0,,0,,0,0,,0,2649
2022484408,05-05-2016,2022484408_05/05/2016,11895,8.350000381,8.350000381,0,2.789999962,0.8600000143,4.699999809,0,55,20,253,1112,2609,,0,,0,,0,,0,0,,0,2609
2022484408,05-06-2016,2022484408_05/06/2016,10227,7.179999828,7.179999828,0,1.870000005,0.6700000167,4.639999866,0,24,17,295,1104,2498,,0,,0,,0,,0,0,,0,2498
2022484408,05-07-2016,2022484408_05/07/2016,6708,4.710000038,4.710000038,0,1.610000014,0.07999999821,3.019999981,0,20,2,149,1269,1995,,0,,0,,0,,0,0,,0,1995
2022484408,05-08-2016,2022484408_05/08/2016,3292,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,135,1305,1848,,0,,0,,0,,0,0,,0,1848
2022484408,05-09-2016,2022484408_05/09/2016,13379,9.390000343,9.390000343,0,2.119999886,1.629999995,5.639999866,0,35,47,297,1061,2709,,0,,0,,0,,0,0,,0,2709
2022484408,05-10-2016,2022484408_05/10/2016,12798,8.979999542,8.979999542,0,2.220000029,1.210000038,5.559999943,0,57,28,271,1084,2797,,0,,0,,0,,0,0,,0,2797
2022484408,05-11-2016,2022484408_05/11/2016,13272,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133,2544,,0,,0,,0,,0,0,,0,2544
2022484408,05-12-2016,2022484408_05/12/2016,9117,6.409999847,6.409999847,0,1.279999971,0.6700000167,4.440000057,0,16,16,236,728,1853,,0,,0,,0,,0,0,,0,1853
2026352035,04-12-2016,2026352035_04/12/2016,4414,2.74000001,2.74000001,0,0.1899999976,0.349999994,2.200000048,0,3,8,181,706,1459,,0,,0,1,1,503,503,8.383333333,546,546,1459
2026352035,04-13-2016,2026352035_04/13/2016,4993,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,238,663,1521,,0,,0,1,1,531,531,8.85,565,565,1521
2026352035,04-14-2016,2026352035_04/14/2016,3335,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,1431,,0,,0,1,1,545,545,9.083333333,568,568,1431
2026352035,04-15-2016,2026352035_04/15/2016,3821,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,1444,,0,,0,1,1,523,523,8.716666667,573,573,1444
2026352035,04-16-2016,2026352035_04/16/2016,2547,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,1373,,0,,0,1,1,524,524,8.733333333,567,567,1373
2026352035,04-17-2016,2026352035_04/17/2016,838,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,60,1053,1214,,0,,0,1,1,437,437,7.283333333,498,498,1214
2026352035,04-18-2016,2026352035_04/18/2016,3325,2.059999943,2.059999943,0,0,0,2.059999943,0,0,0,182,1062,1419,,0,,0,,0,,0,0,,0,1419
2026352035,04-19-2016,2026352035_04/19/2016,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,,0,,0,1,1,498,498,8.3,540,540,1356
2026352035,04-20-2016,2026352035_04/20/2016,7222,4.480000019,4.480000019,0,0,0,4.480000019,0,0,0,327,623,1667,,0,,0,1,1,461,461,7.683333333,510,510,1667
2026352035,04-21-2016,2026352035_04/21/2016,2467,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,1370,,0,,0,1,1,477,477,7.95,514,514,1370
2026352035,04-22-2016,2026352035_04/22/2016,2915,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,1399,,0,,0,1,1,520,520,8.666666667,545,545,1399
2026352035,04-23-2016,2026352035_04/23/2016,12357,7.710000038,7.710000038,0,0,0,7.710000038,0,0,0,432,458,1916,,0,,0,1,1,522,522,8.7,554,554,1916
2026352035,04-24-2016,2026352035_04/24/2016,3490,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,1401,,0,,0,1,1,555,555,9.25,591,591,1401
2026352035,04-25-2016,2026352035_04/25/2016,6017,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,260,821,1576,,0,,0,1,1,506,506,8.433333333,531,531,1576
2026352035,04-26-2016,2026352035_04/26/2016,5933,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,288,1018,1595,,0,,0,,0,,0,0,,0,1595
2026352035,04-27-2016,2026352035_04/27/2016,6088,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,286,586,1593,,0,,0,1,1,508,508,8.466666667,545,545,1593
2026352035,04-28-2016,2026352035_04/28/2016,6375,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,1649,,0,,0,1,1,513,513,8.55,545,545,1649
2026352035,04-29-2016,2026352035_04/29/2016,7604,4.710000038,4.710000038,0,0,0,4.710000038,0,0,0,352,492,1692,,0,,0,1,1,490,490,8.166666667,510,510,1692
2026352035,04-30-2016,2026352035_04/30/2016,4729,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,1506,,0,,0,1,1,573,573,9.55,607,607,1506
2026352035,05-01-2016,2026352035_05/01/2016,3609,2.279999971,2.279999971,0,0,0,2.279999971,0,0,0,191,716,1447,,0,,0,1,1,527,527,8.783333333,546,546,1447
2026352035,05-02-2016,2026352035_05/02/2016,7018,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,1690,,0,,0,1,1,511,511,8.516666667,543,543,1690
2026352035,05-03-2016,2026352035_05/03/2016,5992,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,1604,,0,,0,,0,,0,0,,0,1604
2026352035,05-04-2016,2026352035_05/04/2016,6564,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,1658,,0,,0,1,1,538,538,8.966666667,560,560,1658
2026352035,05-05-2016,2026352035_05/05/2016,12167,7.539999962,7.539999962,0,0,0,7.539999962,0,0,0,475,479,1926,,0,,0,1,1,468,468,7.8,485,485,1926
2026352035,05-06-2016,2026352035_05/06/2016,8198,5.079999924,5.079999924,0,0,0,5.079999924,0,0,0,383,511,1736,,0,,0,1,1,524,524,8.733333333,548,548,1736
2026352035,05-07-2016,2026352035_05/07/2016,4193,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,229,665,1491,,0,,0,1,1,511,511,8.516666667,521,521,1491
2026352035,05-08-2016,2026352035_05/08/2016,5528,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,258,610,1555,,0,,0,1,1,541,541,9.016666667,568,568,1555
2026352035,05-09-2016,2026352035_05/09/2016,10685,6.619999886,6.619999886,0,0,0,6.599999905,0,0,0,401,543,1869,,0,,0,1,1,531,531,8.85,556,556,1869
2026352035,05-10-2016,2026352035_05/10/2016,254,0.1599999964,0.1599999964,0,0,0,0.1599999964,0,0,0,17,1002,1141,,0,,0,1,1,357,357,5.95,380,380,1141
2026352035,05-11-2016,2026352035_05/11/2016,8580,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,1698,,0,,0,1,1,523,523,8.716666667,553,553,1698
2026352035,05-12-2016,2026352035_05/12/2016,8891,5.510000229,5.510000229,0,0,0,5.510000229,0,0,0,343,330,1364,,0,,0,1,1,456,456,7.6,485,485,1364
2320127002,04-12-2016,2320127002_04/12/2016,10725,7.489999771,7.489999771,0,1.169999957,0.3100000024,6.010000229,0,13,9,306,1112,2124,,0,,0,,0,,0,0,,0,2124
2320127002,04-13-2016,2320127002_04/13/2016,7275,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,2003,,0,,0,,0,,0,0,,0,2003
2320127002,04-14-2016,2320127002_04/14/2016,3973,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,191,1249,1696,,0,,0,,0,,0,0,,0,1696
2320127002,04-15-2016,2320127002_04/15/2016,5205,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,1801,,0,,0,,0,,0,0,,0,1801
2320127002,04-16-2016,2320127002_04/16/2016,5057,3.410000086,3.410000086,0,0,0,3.400000095,0,0,0,195,1245,1724,,0,,0,,0,,0,0,,0,1724
2320127002,04-17-2016,2320127002_04/17/2016,6198,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,1852,,0,,0,,0,,0,0,,0,1852
2320127002,04-18-2016,2320127002_04/18/2016,6559,4.420000076,4.420000076,0,0,0.2599999905,4.139999866,0,0,7,260,1173,1905,,0,,0,,0,,0,0,,0,1905
2320127002,04-19-2016,2320127002_04/19/2016,5997,4.039999962,4.039999962,0,0,0.3799999952,3.660000086,0,0,11,228,1201,1811,,0,,0,,0,,0,0,,0,1811
2320127002,04-20-2016,2320127002_04/20/2016,7192,4.849999905,4.849999905,0,0,0.4900000095,4.340000153,0,0,11,283,1146,1922,,0,,0,,0,,0,0,,0,1922
2320127002,04-21-2016,2320127002_04/21/2016,3404,2.289999962,2.289999962,0,0.05999999866,0.4199999869,1.809999943,0,1,10,127,1302,1610,,0,,0,,0,,0,0,,0,1610
2320127002,04-22-2016,2320127002_04/22/2016,5583,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,1851,,0,,0,,0,,0,0,,0,1851
2320127002,04-23-2016,2320127002_04/23/2016,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129,1804,,0,,0,1,1,61,61,1.016666667,69,69,1804
2320127002,04-24-2016,2320127002_04/24/2016,4165,2.809999943,2.809999943,0,0,0,2.799999952,0,0,0,204,1236,1725,,0,,0,,0,,0,0,,0,1725
2320127002,04-25-2016,2320127002_04/25/2016,3588,2.420000076,2.420000076,0,0.2300000042,0.200000003,1.99000001,0,3,5,152,1280,1654,,0,,0,,0,,0,0,,0,1654
2320127002,04-26-2016,2320127002_04/26/2016,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,1632,,0,,0,,0,,0,0,,0,1632
2320127002,04-27-2016,2320127002_04/27/2016,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358,1481,,0,,0,,0,,0,0,,0,1481
2320127002,04-28-2016,2320127002_04/28/2016,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1473,,0,,0,,0,,0,0,,0,1473
2320127002,04-29-2016,2320127002_04/29/2016,924,0.6200000048,0.6200000048,0,0,0,0.6200000048,0,0,0,45,1395,1410,,0,,0,,0,,0,0,,0,1410
2320127002,04-30-2016,2320127002_04/30/2016,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206,1779,,0,,0,,0,,0,0,,0,1779
2320127002,05-01-2016,2320127002_05/01/2016,772,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,40,1400,1403,,0,,0,,0,,0,0,,0,1403
2320127002,05-02-2016,2320127002_05/02/2016,3634,2.450000048,2.450000048,0,0.3600000143,0.2099999934,1.879999995,0,5,6,123,1306,1613,,0,,0,,0,,0,0,,0,1613
2320127002,05-03-2016,2320127002_05/03/2016,7443,5.019999981,5.019999981,0,1.49000001,0.3700000048,3.160000086,0,20,10,206,1204,1878,,0,,0,,0,,0,0,,0,1878
2320127002,05-04-2016,2320127002_05/04/2016,1201,0.8100000024,0.8100000024,0,0,0,0.8100000024,0,0,0,52,1388,1426,,0,,0,,0,,0,0,,0,1426
2320127002,05-05-2016,2320127002_05/05/2016,5202,3.50999999,3.50999999,0,0,0.3899999857,3.109999895,0,0,11,223,1206,1780,,0,,0,,0,,0,0,,0,1780
2320127002,05-06-2016,2320127002_05/06/2016,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,1742,,0,,0,,0,,0,0,,0,1742
2320127002,05-07-2016,2320127002_05/07/2016,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,,0,,0,,0,,0,0,,0,1972
2320127002,05-08-2016,2320127002_05/08/2016,5161,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193,1821,,0,,0,,0,,0,0,,0,1821
2320127002,05-09-2016,2320127002_05/09/2016,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,1630,,0,,0,,0,,0,0,,0,1630
2320127002,05-10-2016,2320127002_05/10/2016,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150,1899,,0,,0,,0,,0,0,,0,1899
2320127002,05-11-2016,2320127002_05/11/2016,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,1903,,0,,0,,0,,0,0,,0,1903
2320127002,05-12-2016,2320127002_05/12/2016,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,1125,,0,,0,,0,,0,0,,0,1125
2347167796,04-12-2016,2347167796_04/12/2016,10113,6.829999924,6.829999924,0,2,0.6200000048,4.199999809,0,28,13,320,964,2344,,0,,0,,0,,0,0,,0,2344
2347167796,04-13-2016,2347167796_04/13/2016,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,2038,,0,,0,1,1,467,467,7.783333333,531,531,2038
2347167796,04-14-2016,2347167796_04/14/2016,10129,6.699999809,6.699999809,0,0.01999999955,2.74000001,3.940000057,0,1,48,206,705,2010,,0,,0,1,1,445,445,7.416666667,489,489,2010
2347167796,04-15-2016,2347167796_04/15/2016,10465,6.920000076,6.920000076,0,0.0700000003,1.419999957,5.429999828,0,1,24,284,720,2133,,0,,0,1,1,452,452,7.533333333,504,504,2133
2347167796,04-16-2016,2347167796_04/16/2016,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,2670,,0,,0,,0,,0,0,,0,2670
2347167796,04-17-2016,2347167796_04/17/2016,5472,3.619999886,3.619999886,0,0.07999999821,0.2800000012,3.25999999,0,1,7,249,508,1882,,0,,0,1,1,556,556,9.266666667,602,602,1882
2347167796,04-18-2016,2347167796_04/18/2016,8247,5.449999809,5.449999809,0,0.7900000215,0.8600000143,3.789999962,0,11,16,206,678,1944,,0,,0,1,1,500,500,8.333333333,557,557,1944
2347167796,04-19-2016,2347167796_04/19/2016,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648,2346,,0,,0,1,1,465,465,7.75,514,514,2346
2347167796,04-20-2016,2347167796_04/20/2016,10999,7.269999981,7.269999981,0,0.6800000072,1.809999943,4.78000021,0,11,43,269,1011,2198,,0,,0,,0,,0,0,,0,2198
2347167796,04-21-2016,2347167796_04/21/2016,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,2048,,0,,0,1,1,460,460,7.666666667,484,484,2048
2347167796,04-22-2016,2347167796_04/22/2016,7804,5.159999847,5.159999847,0,0.5600000024,1.679999948,2.920000076,0,9,27,206,781,1946,,0,,0,1,1,405,405,6.75,461,461,1946
2347167796,04-23-2016,2347167796_04/23/2016,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,2629,,0,,0,1,1,374,374,6.233333333,386,386,2629
2347167796,04-24-2016,2347167796_04/24/2016,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584,2187,,0,,0,1,1,442,442,7.366666667,459,459,2187
2347167796,04-25-2016,2347167796_04/25/2016,9482,6.380000114,6.380000114,0,1.269999981,0.5199999809,4.599999905,0,15,11,277,653,2095,,0,,0,1,1,433,433,7.216666667,471,471,2095
2347167796,04-26-2016,2347167796_04/26/2016,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732,1861,,0,,0,1,1,436,436,7.266666667,490,490,1861
2347167796,04-27-2016,2347167796_04/27/2016,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,2194,,0,,0,1,1,448,448,7.466666667,499,499,2194
2347167796,04-28-2016,2347167796_04/28/2016,5439,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764,1854,,0,,0,1,1,408,408,6.8,450,450,1854
2347167796,04-29-2016,2347167796_04/29/2016,42,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,4,2,403,,0,,0,1,1,411,411,6.85,473,473,403
2873212765,04-12-2016,2873212765_04/12/2016,8796,5.909999847,5.909999847,0,0.1099999994,0.9300000072,4.880000114,0,2,21,356,1061,1982,,0,,0,,0,,0,0,,0,1982
2873212765,04-13-2016,2873212765_04/13/2016,7618,5.119999886,5.119999886,0,0,0.2199999988,4.880000114,0.01999999955,0,8,404,1028,2004,,0,,0,,0,,0,0,,0,2004
2873212765,04-14-2016,2873212765_04/14/2016,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,1893,,0,,0,,0,,0,0,,0,1893
2873212765,04-15-2016,2873212765_04/15/2016,8482,5.699999809,5.699999809,0,0,0,5.690000057,0.009999999776,0,0,448,992,2063,,0,,0,,0,,0,0,,0,2063
2873212765,04-16-2016,2873212765_04/16/2016,9685,6.650000095,6.650000095,0,3.109999895,0.01999999955,3.50999999,0.009999999776,47,1,305,1087,2148,,0,,0,,0,,0,0,,0,2148
2873212765,04-17-2016,2873212765_04/17/2016,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,1529,,0,,0,,0,,0,0,,0,1529
2873212765,04-18-2016,2873212765_04/18/2016,7762,5.239999771,5.239999771,0,0.0700000003,0.2800000012,4.889999866,0,1,6,311,1122,1890,,0,,0,,0,,0,0,,0,1890
2873212765,04-19-2016,2873212765_04/19/2016,7948,5.369999886,5.369999886,0,0,0,5.360000134,0,0,0,389,1051,1956,,0,,0,,0,,0,0,,0,1956
2873212765,04-20-2016,2873212765_04/20/2016,9202,6.300000191,6.300000191,0,1.50999999,0.1199999973,4.659999847,0.009999999776,22,5,378,1035,2094,,0,,0,,0,,0,0,,0,2094
2873212765,04-21-2016,2873212765_04/21/2016,8859,5.980000019,5.980000019,0,0.1299999952,0.3700000048,5.46999979,0.009999999776,2,10,371,1057,1970,56.70000076,56.70000076,125.0021043,125.0021043,,0,,0,0,,0,1970
2873212765,04-22-2016,2873212765_04/22/2016,7286,4.900000095,4.900000095,0,0.4600000083,0,4.420000076,0.01999999955,46,0,366,1028,2241,,0,,0,,0,,0,0,,0,2241
2873212765,04-23-2016,2873212765_04/23/2016,9317,6.349999905,6.349999905,0,2.089999914,0.2300000042,4.019999981,0.009999999776,28,5,330,1077,2021,,0,,0,,0,,0,0,,0,2021
2873212765,04-24-2016,2873212765_04/24/2016,6873,4.679999828,4.679999828,0,3,0.05999999866,1.620000005,0,46,1,190,1203,1898,,0,,0,,0,,0,0,,0,1898
2873212765,04-25-2016,2873212765_04/25/2016,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081,1907,,0,,0,,0,,0,0,,0,1907
2873212765,04-26-2016,2873212765_04/26/2016,8242,5.539999962,5.539999962,0,0.1199999973,0.1800000072,5.239999771,0,2,5,309,1124,1882,,0,,0,,0,,0,0,,0,1882
2873212765,04-27-2016,2873212765_04/27/2016,3516,2.359999895,2.359999895,0,0,0,2.359999895,0,46,0,197,1197,1966,,0,,0,,0,,0,0,,0,1966
2873212765,04-28-2016,2873212765_04/28/2016,7913,5.409999847,5.409999847,0,2.160000086,0.3400000036,2.910000086,0,28,7,213,1192,1835,,0,,0,,0,,0,0,,0,1835
2873212765,04-29-2016,2873212765_04/29/2016,7365,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,1780,,0,,0,,0,,0,0,,0,1780
2873212765,04-30-2016,2873212765_04/30/2016,8452,5.679999828,5.679999828,0,0.3300000131,1.080000043,4.260000229,0.009999999776,5,20,248,1167,1830,,0,,0,,0,,0,0,,0,1830
2873212765,05-01-2016,2873212765_05/01/2016,7399,4.96999979,4.96999979,0,0.4900000095,1.039999962,3.440000057,0,7,18,196,1219,1739,,0,,0,,0,,0,0,,0,1739
2873212765,05-02-2016,2873212765_05/02/2016,7525,5.059999943,5.059999943,0,0,0.2099999934,4.829999924,0.01999999955,0,7,334,1099,1878,,0,,0,,0,,0,0,,0,1878
2873212765,05-03-2016,2873212765_05/03/2016,7412,4.980000019,4.980000019,0,0.05999999866,0.25,4.659999847,0.009999999776,1,6,363,1070,1906,,0,,0,,0,,0,0,,0,1906
2873212765,05-04-2016,2873212765_05/04/2016,8278,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,2015,,0,,0,,0,,0,0,,0,2015
2873212765,05-05-2016,2873212765_05/05/2016,8314,5.610000134,5.610000134,0,0.7799999714,0.8000000119,4.03000021,0,13,23,311,1093,1971,,0,,0,,0,,0,0,,0,1971
2873212765,05-06-2016,2873212765_05/06/2016,7063,4.75,4.75,0,0,0.1199999973,4.610000134,0.009999999776,0,5,370,1065,1910,,0,,0,,0,,0,0,,0,1910
2873212765,05-07-2016,2873212765_05/07/2016,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,,0,,0,,0,,0,0,,0,1897
2873212765,05-08-2016,2873212765_05/08/2016,8168,5.539999962,5.539999962,0,2.900000095,0,2.640000105,0,46,0,326,1068,2096,,0,,0,,0,,0,0,,0,2096
2873212765,05-09-2016,2873212765_05/09/2016,7726,5.190000057,5.190000057,0,0,0,5.190000057,0,0,0,345,1095,1906,,0,,0,,0,,0,0,,0,1906
2873212765,05-10-2016,2873212765_05/10/2016,8275,5.559999943,5.559999943,0,0,0,5.550000191,0.009999999776,0,0,373,1067,1962,,0,,0,,0,,0,0,,0,1962
2873212765,05-11-2016,2873212765_05/11/2016,6440,4.329999924,4.329999924,0,0,0,4.320000172,0.009999999776,0,0,319,1121,1826,,0,,0,,0,,0,0,,0,1826
2873212765,05-12-2016,2873212765_05/12/2016,7566,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,1431,57.29999924,57.29999924,126.3248746,126.3248746,,0,,0,0,,0,1431
3372868164,04-12-2016,3372868164_04/12/2016,4747,3.24000001,3.24000001,0,0,0,3.230000019,0.009999999776,0,0,280,1160,1788,,0,,0,,0,,0,0,,0,1788
3372868164,04-13-2016,3372868164_04/13/2016,9715,6.630000114,6.630000114,0,0.9900000095,0.3400000036,5.269999981,0.01999999955,16,8,371,1045,2093,,0,,0,,0,,0,0,,0,2093
3372868164,04-14-2016,3372868164_04/14/2016,8844,6.03000021,6.03000021,0,0.3400000036,1.029999971,4.650000095,0.009999999776,6,25,370,1039,2065,,0,,0,,0,,0,0,,0,2065
3372868164,04-15-2016,3372868164_04/15/2016,7451,5.079999924,5.079999924,0,0,0,5.059999943,0.01999999955,0,0,335,1105,1908,,0,,0,,0,,0,0,,0,1908
